med_inc_estimate,med_age_estimate,perc_poverty_estimate,renters_to_owners,perc_ethnic,counts
66113,34.8,12.1,2.6018808777429467,96.03072983354673,5
65433,35.1,22.5,2.232245681381958,46.13311775801671,4
84076,42.9,6.4,0.7054054054054054,95.07658643326039,1
43176,28.1,30.3,12.466666666666667,43.74518860662048,9
51646,45.9,14.2,1.1608391608391608,92.27037516170763,2
43254,34.9,32.8,6.668269230769231,60.4131227217497,5
58373,37.3,19.4,5.431279620853081,100.0,5
55192,35.0,33.2,inf,83.00653594771241,6
45918,34.0,31.5,12.167832167832168,94.62461924386311,5
58247,31.8,28.6,6.754601226993865,60.20311012377023,3
58000,40.5,17.3,2.818815331010453,99.71428571428571,3
42456,35.0,28.4,4.931034482758621,38.63512778684067,5
55545,48.6,28.5,4.811023622047244,100.0,3
101719,33.6,17.6,3.217910447761194,39.927757710475134,3
45708,42.2,20.6,3.526086956521739,95.62016930437983,4
52361,38.2,19.0,3.5294117647058822,36.534154535274354,3
82784,49.5,17.9,3.0920245398773005,88.98337843061461,2
100750,37.0,18.4,1.3009708737864079,42.25821819914245,2
58407,37.8,38.1,4.346456692913386,98.24618914931979,5
86225,38.8,15.9,0.9932279909706546,25.058201058201057,2
55214,32.4,29.2,2.033505154639175,97.03562036815683,1
66989,34.9,35.2,1.9356913183279743,43.716058960434445,5
52279,37.1,28.0,1.7489539748953975,93.99953303759048,3
110938,34.2,22.4,1.9102902374670185,29.665825977301385,5
35679,40.6,29.2,5.193083573487032,21.334414925978507,1
53693,43.8,23.8,2.541019955654102,97.25301204819277,2
127313,35.4,9.5,13.5,66.01850610164945,6
42902,41.6,28.4,5.549145299145299,23.487374940447836,2
64545,52.2,7.8,0.3904761904761905,100.0,2
67969,30.9,28.5,2.462406015037594,24.223137401722205,3
82726,35.9,19.1,3.889344262295082,32.99115044247788,5
98828,41.5,19.1,3.8543046357615895,36.86189157103284,1
81643,47.2,5.7,0.8152929493545183,99.27244878422363,5
88200,32.8,11.3,6.060171919770774,55.32355154251316,4
104056,33.4,12.4,3.2015915119363396,41.0048266783677,4
107106,32.5,6.7,2.2918367346938777,61.61306789178151,5
89468,38.4,6.6,2.286089238845144,58.01574803149606,4
73949,35.2,11.9,12.203389830508474,49.18730650154799,4
72353,38.2,17.7,3.7446153846153845,37.285012285012286,3
86282,32.3,22.3,31.857142857142858,32.96290243503841,3
37183,35.5,45.3,3.588235294117647,64.74722564734896,10
68611,37.3,12.7,3.4327868852459016,43.691849646445846,5
45603,47.8,22.2,1.2045454545454546,68.66643812135756,4
92769,32.7,18.1,3.567510548523207,48.86457815348915,1
80833,26.8,24.6,1.2722772277227723,65.01086619062403,1
44947,36.4,24.9,2.818867924528302,44.64285714285714,2
20706,38.5,42.0,16.163636363636364,64.94432071269487,6
25083,38.1,45.8,8.656862745098039,35.251798561151084,2
55774,32.6,15.3,2.716845878136201,45.960165351371664,4
57750,30.1,17.1,7.252525252525253,90.64632677639503,5
50150,39.6,5.5,191.5,33.416833667334664,1
47444,33.6,20.9,8.618181818181819,24.470470969349613,3
42429,29.0,26.4,22.689655172413794,20.212201591511935,6
41250,35.0,39.5,5.86,51.6829191569676,6
12110,71.4,53.8,137.6,80.47255038220986,1
39688,31.3,34.3,27.225,30.944055944055947,3
56930,58.7,13.3,1.0143163922691483,97.91174868349374,2
54005,40.0,14.6,51.575,32.05484206872614,2
45296,34.2,30.9,18.5,23.215686274509807,1
67264,31.9,22.6,8.493975903614459,29.361841031499914,8
28952,58.6,32.0,4.316923076923077,99.29214929214929,1
38047,58.5,26.8,11.0939226519337,96.7368664660958,5
21398,36.5,40.1,7.604166666666667,27.008264462809915,4
51768,36.3,29.6,3.1942028985507247,97.33160621761658,2
34916,33.9,31.6,4.2725060827250605,19.284188034188034,5
47279,24.1,36.2,8.206896551724139,38.66943866943867,1
48075,36.7,30.2,3.0620915032679736,96.45441389290883,6
38036,33.2,29.5,5.8646408839779,45.2347334980586,8
79688,46.1,17.7,0.4883227176220807,99.16347992351817,2
98281,32.7,12.1,1.8620689655172413,27.639311043566362,2
71518,31.8,27.7,3.4660421545667446,40.21517343721016,2
56667,37.0,16.9,2.253141831238779,93.67666232073012,1
57667,44.9,16.0,4.346835443037975,93.06347022990764,1
80268,33.8,18.3,4.117845117845118,43.842630018862835,7
77302,34.7,20.2,2.016025641025641,36.790955969853236,2
49427,39.0,27.9,1.9541284403669725,16.55945216849969,4
56909,36.3,23.2,5.671159029649596,42.313989448790245,4
20908,35.8,49.6,53.542857142857144,51.34845508126451,1
82286,35.9,19.4,1.7576530612244898,31.92380952380952,3
90275,30.6,16.0,2.5775656324582337,41.09763880025527,6
90219,36.0,17.5,1.3423423423423424,100.0,12
76150,32.5,29.1,1.2747641509433962,43.17789291882556,7
76221,36.7,13.7,2.485961123110151,90.11511511511512,3
83036,32.6,24.2,3.1141975308641974,85.58292282430213,6
78088,33.1,12.4,0.4969574036511156,100.0,2
96870,30.0,20.4,22.089887640449437,93.63311620088254,3
54276,32.0,11.9,2.212534059945504,89.61504028648164,3
98672,29.3,13.9,5.003921568627451,85.32634587899,3
52188,31.5,24.1,4.085872576177286,63.2208922742111,4
82868,40.8,11.8,1.1021671826625388,98.42209072978304,1
79087,34.7,12.1,2.8731563421828907,59.435215946843854,3
81078,37.5,14.5,0.8658280922431866,100.0,3
61543,30.9,25.2,3.8603988603988606,60.622462787550745,5
56541,42.8,16.9,1.1575178997613365,98.5316265060241,4
60750,34.5,35.6,2.2055837563451774,64.12888508696892,4
67986,41.0,20.5,0.997624703087886,100.0,4
86309,34.2,23.7,1.8413654618473896,44.893809308630814,8
98482,38.5,11.1,0.9245689655172413,98.52328663385082,1
66362,30.5,20.8,4.648648648648648,64.44591029023748,1
75885,36.1,12.4,1.7094240837696335,99.29524288950415,2
90000,39.6,21.9,0.8048,100.0,6
63626,34.1,30.2,8.517985611510792,82.69419862340216,3
58377,36.4,21.8,3.06390977443609,64.99145299145299,2
115714,38.8,22.2,1.0403225806451613,100.0,5
86190,33.4,14.6,2.587467362924282,76.44650655021834,6
52750,34.8,26.0,1.263157894736842,95.45823195458232,1
93211,34.3,20.5,3.10941475826972,61.76110884631064,3
31250,36.8,27.6,8.445205479452055,74.61764705882352,3
53830,27.4,22.8,2.8727272727272726,99.76905311778292,3
62656,28.8,35.6,9.41025641025641,62.15161649944258,1
82606,28.8,20.1,1.1748878923766817,99.27333705980995,2
97250,32.0,18.5,5.711538461538462,87.26532458719747,6
67277,32.3,22.2,1.5422535211267605,96.88311688311688,4
95506,30.7,12.7,11.201680672268907,88.61865407319954,2
65278,39.8,22.2,2.266846361185984,99.79726305119108,3
89044,27.9,25.0,6.344594594594595,94.21965317919076,3
77500,36.7,30.1,1.864376130198915,99.3776350130496,5
91750,31.1,14.4,8.695652173913043,93.25770547945206,12
78807,43.3,9.9,1.6761363636363635,98.98167006109979,4
67908,29.3,26.1,20.797752808988765,89.76545842217483,8
52652,34.7,13.1,4.1953125,99.87322515212982,3
86530,30.0,7.8,19.82716049382716,92.20172201722016,4
81548,38.2,16.3,3.2411764705882353,99.54022988505747,4
40000,32.3,31.8,15.177215189873417,67.87264833574528,4
60724,40.4,27.2,2.242894056847545,97.82664280235234,1
82967,32.9,21.3,3.8908045977011496,84.01442307692308,4
74197,40.9,17.7,2.3495495495495495,99.00020403999183,2
59643,31.8,17.4,8.761658031088082,88.7706631198936,5
70344,31.9,12.5,4.732919254658385,97.94007490636703,3
71471,39.1,20.4,1.5956416464891041,73.36283185840709,8
85000,29.3,20.3,1.9090909090909092,97.6896551724138,1
63378,31.9,28.9,10.802469135802468,89.14858096828047,8
69722,34.8,19.4,0.7755102040816326,99.6504854368932,1
94327,34.3,18.1,6.270992366412214,98.43400447427292,5
65500,32.0,26.7,2.651877133105802,93.95871281117184,1
84318,34.3,21.7,4.387096774193548,93.97923875432525,6
59464,35.0,11.1,1.4593495934959348,98.61325115562404,1
86595,35.0,39.4,15.517857142857142,83.0763299922899,4
76364,41.8,9.7,0.6367614879649891,99.23871669385535,1
55156,29.3,33.2,54.27777777777778,44.16310424202565,1
84583,27.4,34.6,1.2190476190476192,98.80525686977299,1
61420,39.6,44.6,inf,73.36884154460719,5
88456,30.1,7.7,1.1608695652173913,82.09351753453772,5
83289,41.0,13.6,4.879699248120301,99.1391028545537,3
78155,37.0,14.7,1.0472312703583062,95.2755905511811,1
40058,44.1,14.2,1.5547785547785549,99.63235294117648,2
88092,27.9,15.1,0.6656151419558359,98.3879355174207,1
54149,17.6,18.5,1.3243243243243243,95.69555302166476,3
176190,33.3,10.7,3.0262008733624453,99.72151898734177,2
57228,26.6,21.3,1.6320987654320989,98.09322033898306,4
35088,38.6,43.6,4.540229885057471,96.89088191330345,3
103529,33.2,9.4,4.851528384279476,96.58904558871761,5
53301,41.9,14.2,1.8297872340425532,92.81079234972678,2
106893,31.6,22.4,5.291925465838509,91.5240083507307,4
58722,28.8,18.2,2.6621004566210047,79.83245423518461,4
72254,34.5,14.0,1.3207282913165266,92.59838998211092,1
69575,35.8,11.9,3.309338521400778,90.59845195393619,1
41156,40.3,30.6,4.3801980198019805,82.47646632874728,7
99444,39.2,26.2,0.8330893118594437,87.14975845410629,3
51860,36.7,32.0,18.1900826446281,87.11278792692613,10
101875,30.4,26.4,8.735714285714286,85.47233722243132,6
71952,36.0,14.0,2.186224489795918,97.71112865035518,9
129489,33.4,7.9,3.221052631578947,96.22874806800618,9
73066,37.8,6.4,3.098191214470284,94.22364848185634,2
101250,32.6,6.6,2.25,97.13665943600867,3
113780,51.3,5.8,0.9038461538461539,89.62790697674419,3
103846,33.0,14.0,4.314685314685315,96.92755498059509,9
93995,47.7,6.7,0.5900962861072903,98.52295409181637,2
151250,32.6,6.7,4.532,97.04918032786885,4
139947,39.2,9.6,3.4671532846715327,87.58366800535475,1
136825,43.6,10.0,0.7821969696969697,76.61505605979711,5
70361,33.5,29.7,11.245283018867925,72.27859778597787,2
71316,37.3,14.4,4.649867374005305,63.14907872696818,8
54342,12.6,39.9,2.700534759358289,97.99948704796103,4
68125,32.9,19.4,inf,39.72952283745853,5
77625,33.5,21.0,27.0,44.06250000000001,6
35333,13.0,68.5,2.8054474708171204,99.89154013015184,3
57464,30.2,20.4,inf,22.157609785442144,3
60193,35.4,12.9,14.110169491525424,40.70328660078143,3
72803,37.1,23.1,9.494623655913978,94.11909448818898,1
126358,32.1,17.5,8.581749049429657,94.77558348294434,12
93630,38.2,9.7,7.433021806853582,49.37299893276415,2
183056,33.3,8.6,3.274914089347079,93.86809269162211,1
63672,32.0,20.5,20.42222222222222,34.22449380774524,1
66875,37.6,11.3,37.729729729729726,30.686863410812226,2
191964,34.0,6.6,3.1513353115727,99.1759226083841,3
92098,38.2,9.8,1.8010752688172043,59.590261282660336,3
205184,34.1,7.0,6.738916256157635,96.91561590688652,7
118343,39.7,16.3,2.085714285714286,74.43023902167872,8
91111,31.8,22.6,3.898230088495575,91.65393430099313,11
30078,28.8,32.5,inf,96.98124267291911,8
83152,37.5,14.5,3.881081081081081,82.31736816642477,4
61563,31.8,15.4,13.807453416149068,91.56182878183492,8
38690,30.3,35.5,7.75,100.0,1
70816,33.8,14.9,0.9393939393939394,93.9183987682833,6
58800,32.6,17.5,3.9747292418772564,93.24632276776465,1
42143,14.3,43.1,2.888888888888889,98.46117976218233,1
67521,36.9,13.4,4.657894736842105,83.36947456213511,6
32321,27.2,55.7,5.881481481481481,96.65480427046263,1
60750,45.4,21.8,3.6465256797583083,97.52066115702479,6
163269,30.8,22.6,6.73015873015873,100.0,5
58409,39.8,23.7,2.287305122494432,91.85408667032364,3
120841,35.2,12.8,3.5960591133004924,87.16307277628033,6
91731,47.7,9.5,3.2857142857142856,99.72565157750343,9
131016,32.6,20.7,3.298507462686567,99.90372272143773,13
70833,37.1,12.2,5.102189781021898,98.7678659438147,3
187115,33.1,5.9,2.570056044835869,94.28899561495093,5
66048,41.2,31.1,2.0315315315315314,98.74213836477988,1
117353,33.1,4.8,9.0,98.92229154849687,2
146250,35.1,6.0,4.182370820668693,98.08008776741634,7
139760,33.9,11.2,4.894578313253012,98.13650651100134,4
84524,42.7,10.0,0.145993413830955,97.24057520404197,2
113634,36.0,6.5,6.255725190839694,99.54981992797119,3
79236,53.2,25.7,1.296,83.20987654320989,1
88661,45.2,23.2,0.5276243093922652,100.0,4
155804,36.2,3.5,1.8518518518518519,98.38530066815144,4
77121,55.4,9.7,0.10587431693989072,95.31926406926407,5
135188,34.2,6.7,5.41747572815534,98.87892376681614,6
106765,36.1,10.5,2.0476190476190474,98.44407064760303,3
89125,52.2,14.3,0.4042253521126761,100.0,2
138750,32.3,11.4,8.56326530612245,96.8919968919969,9
81711,48.3,12.2,0.6270096463022508,99.48364888123923,2
53939,38.0,25.1,2.1246684350132625,95.40117416829746,6
140781,36.3,24.1,4.482352941176471,79.87470634299139,2
36984,34.3,27.6,3.045138888888889,95.97811217510261,5
54567,41.5,10.0,3.9939024390243905,96.62393162393163,5
71944,42.2,9.4,1.402135231316726,100.0,2
79143,40.8,18.7,0.7718550106609808,90.10183299389001,1
85074,46.9,9.8,1.5431654676258992,97.30043541364296,2
100938,36.3,5.7,4.445945945945946,100.0,2
72292,50.8,20.2,1.4944649446494465,97.23237597911228,1
130372,37.9,3.9,5.9633699633699635,98.57035364936041,6
54919,51.0,17.4,1.9771528998242531,99.2838874680307,3
106389,35.0,9.6,3.768472906403941,97.2457627118644,2
77500,47.0,9.8,0.39229843561973526,99.05643581983266,8
79148,41.8,12.4,0.9871559633027523,97.94520547945206,3
76179,43.1,9.0,1.4755555555555555,99.4428348562514,2
53212,50.2,13.0,0.6238532110091743,98.42150170648463,1
80633,40.5,13.3,1.1867768595041321,96.2962962962963,1
94482,48.8,11.0,0.8522408963585434,98.6633891534798,3
94722,42.2,8.2,1.2026578073089702,99.33847850055126,9
68349,41.8,14.6,2.1343283582089554,97.76081424936388,3
49010,30.6,35.0,1.8537735849056605,94.83944954128441,5
38137,51.5,14.9,6.1603053435114505,100.0,3
87052,43.3,5.8,0.4802784222737819,100.0,1
66313,43.9,20.4,2.5031645569620253,86.97968697968697,2
76125,47.5,10.3,0.4441591784338896,94.96875,1
108227,44.5,3.4,0.13735899137358992,100.0,4
91563,30.8,23.0,0.6550308008213552,89.8885044213764,2
85022,51.3,10.2,0.5451977401129944,66.00587371512482,2
94643,55.0,1.4,0.17752808988764046,96.28712871287128,2
124750,43.6,3.5,0.16326530612244897,99.55995599559955,2
113676,42.0,3.0,0.11258278145695365,98.93497757847534,1
82917,45.7,13.8,0.28421052631578947,98.10017271157167,1
70662,53.4,12.0,0.3602941176470588,97.7728285077951,4
90272,45.1,8.3,0.6645962732919255,41.59586257850019,3
79728,38.5,3.4,0.2764976958525346,43.74201787994891,1
129028,42.0,6.4,0.15843621399176955,40.99347717009534,1
106833,35.8,20.3,0.3728395061728395,20.733496332518342,1
101944,37.0,12.4,0.8323586744639376,10.382333553065259,1
91625,37.4,1.6,0.20146520146520147,32.40343347639485,1
101976,48.6,8.0,0.2612994350282486,57.56853396901073,1
89750,44.6,2.4,0.24865831842576028,45.734727572922395,3
102083,41.8,6.8,0.5384615384615384,46.86240644789868,1
90917,49.7,9.9,0.2855263157894737,76.85823754789271,2
138688,38.5,2.5,0.21929824561403508,95.60723514211887,4
115144,45.1,3.6,0.3185792349726776,98.11145510835914,1
72305,38.4,22.9,1.6135458167330676,17.87463271302644,1
54583,48.7,13.1,0.40934065934065933,17.821368948247073,4
82218,45.3,13.2,0.4485294117647059,6.857727737973384,2
98235,43.7,13.7,0.08307692307692308,21.529411764705884,1
71218,45.0,7.2,0.28786677240285485,16.645293665042317,2
70250,39.3,14.2,0.5296442687747036,11.465557096625057,1
66213,42.1,11.9,1.1682785299806577,41.373419883840114,2
52221,38.2,7.3,1.2517605633802817,49.985220218740764,1
64211,39.6,20.6,2.276470588235294,42.19653179190751,4
71940,35.4,13.0,1.3131067961165048,64.35772357723577,4
106923,31.7,7.0,0.8613333333333333,91.19415807560138,3
88958,31.0,13.5,1.0552147239263803,84.5086705202312,1
96207,29.3,3.2,0.9,83.85327391155296,2
71250,32.0,15.9,1.6114519427402862,98.12124248496994,2
86768,34.3,7.9,1.3067484662576687,29.948109710896965,4
86455,33.0,7.5,8.953488372093023,39.00353773584906,4
110625,45.4,2.4,0.30736842105263157,5.378304466727435,1
101000,41.7,9.9,0.5807692307692308,26.91119691119691,1
73322,43.5,15.0,3.5301724137931036,38.537160833661034,6
70060,36.8,21.1,1.9527272727272726,24.103942652329746,1
56314,34.4,9.4,4.395973154362416,25.882352941176467,2
106667,30.0,5.4,2.8181818181818183,14.832535885167463,3
58859,35.6,9.6,6.389937106918239,18.832796276405293,1
76776,45.6,21.9,2.8345323741007196,25.726744186046513,4
77153,37.3,23.2,1.3517786561264822,37.238307349665924,7
69223,36.6,18.2,7.815028901734104,52.42494226327945,5
74769,35.4,14.6,5.240223463687151,44.375538329026696,2
77214,32.9,5.1,2.7333333333333334,56.45460160592959,1
92757,39.2,17.2,32.64935064935065,51.209189842805316,3
102431,43.8,11.2,1.44,41.13693643237188,2
95781,40.5,9.0,1.9258114374034003,31.36531365313653,3
56722,39.3,11.9,2.763925729442971,28.664882545346416,5
70954,35.1,13.3,3.3910034602076125,40.629351155666946,3
71607,33.8,12.2,3.495145631067961,31.159420289855078,1
72632,49.6,12.1,1.400990099009901,15.845070422535212,2
100000,39.4,10.4,2.11875,19.36679016503874,3
71464,34.3,20.2,4.280966767371601,26.75417661097852,3
55000,33.1,24.6,103.43478260869566,25.087493092650583,8
81484,32.8,10.4,11.338709677419354,20.96026074965526,2
54900,36.1,14.8,5.216981132075472,20.168067226890752,3
76181,39.6,10.5,2.629258517034068,13.027158313093402,5
70380,41.9,12.7,2.6788511749347257,22.4802110817942,7
62177,38.9,13.0,3.8803418803418803,12.103017854321374,1
93803,43.7,8.6,0.4375,15.824765310683953,1
91378,42.7,7.5,0.40043763676148797,17.352056168505513,3
69550,48.5,17.3,0.49691991786447637,10.940594059405939,1
88646,42.4,7.9,0.6098484848484849,14.421553090332806,2
59792,44.7,4.1,0.6108490566037735,24.382553862322652,2
98125,44.6,8.6,0.655786350148368,8.832612723903644,3
76667,32.8,17.2,2.973045822102426,13.921622362291043,2
73450,42.4,7.5,1.6819221967963387,8.255401483392454,2
58542,44.2,16.2,2.736842105263158,10.443444730077122,2
72863,41.9,17.1,2.152173913043478,28.55759922555663,2
52539,38.8,18.9,6.272222222222222,11.430416532127863,7
59884,38.7,18.8,2.236842105263158,19.567177637511268,2
38798,31.0,23.3,5.319838056680162,39.86486486486487,2
60947,52.0,19.6,17.01851851851852,14.09371594624047,1
59799,55.6,12.2,1.1532033426183843,11.374407582938383,1
97614,32.6,16.0,1.6168831168831168,31.025416301489916,1
46461,35.8,6.7,3.4373831775700934,24.041811846689896,2
43347,34.5,31.1,3.143805309734513,25.105404369490223,3
48949,43.0,21.1,15.155737704918034,11.84928111056024,1
51335,42.1,21.6,3.794561933534743,15.901223171013157,2
62667,34.4,20.0,12.429411764705883,9.753748796258076,10
28697,56.1,43.1,21.08823529411765,11.722731906218142,4
51221,35.3,35.9,1.6783042394014962,10.49237983587339,5
33042,46.4,28.7,7.7727272727272725,24.702627939142463,1
76726,41.9,13.4,2.488262910798122,37.17605004468275,1
33889,37.1,40.2,6.193415637860082,22.20767888307156,5
50625,36.4,38.4,2.339483394833948,41.41296769695562,2
24972,29.1,39.2,87.35,23.886639676113365,8
23821,36.6,59.8,99.4,35.63218390804598,6
16628,32.1,53.7,inf,52.763353115727,3
26581,35.3,34.5,8.320652173913043,28.656865188138546,5
40525,43.3,27.0,1.6830985915492958,49.143556280587276,4
39005,34.5,23.9,1.447191011235955,9.999999999999998,2
33586,32.1,32.3,2.978902953586498,16.69880447358272,8
82645,52.5,7.7,0.9581151832460733,11.804184761152781,1
94188,39.8,9.4,0.5023400936037441,9.819967266775775,1
86641,44.8,8.7,0.8333333333333334,14.523723288663525,1
78018,40.7,9.8,1.7534246575342465,13.555471412343811,1
80064,45.4,18.2,1.017667844522968,3.5281909373919063,2
96607,50.1,3.7,0.5869918699186992,21.34540750323415,2
98750,38.9,8.6,1.2234042553191489,6.155950752393979,2
70826,35.7,12.0,0.5649171270718232,18.51962840875038,1
84048,32.4,9.9,0.9512195121951219,22.286448298008988,2
102639,41.6,9.6,0.6198830409356725,23.007623007623014,1
67018,32.0,22.8,0.7897310513447433,29.556451612903224,1
97679,35.1,15.0,0.3888888888888889,46.97867298578199,5
64716,48.2,10.6,0.779835390946502,34.89878542510122,1
85234,46.5,26.6,0.8328912466843501,26.632615833637363,5
112450,44.7,5.4,0.44258373205741625,9.443593670239913,2
94583,36.3,10.3,1.2099322799097065,22.37048665620094,2
75662,46.4,4.3,0.891588785046729,21.81506849315068,1
88537,36.3,6.7,0.5954692556634305,14.514218009478675,3
62330,38.2,17.7,1.2772020725388602,22.358900144717797,3
89773,43.6,8.0,0.9011235955056179,18.19811743612729,3
93243,43.6,2.6,0.19032258064516128,13.183444047010727,1
90000,33.2,4.2,1.0319148936170213,32.632430246663965,1
76724,32.0,14.5,0.7134831460674157,14.861111111111114,2
72121,47.8,9.6,0.30612244897959184,26.72,2
17824,27.7,44.3,inf,27.125704484195047,1
45000,45.5,18.3,23.0625,34.566987416728345,1
60919,35.3,14.8,1.5564853556485356,19.657483246463148,1
66985,36.0,23.3,2.0319634703196345,26.65121668597914,2
62143,36.8,20.5,1.4079885877318117,26.557570977917976,11
85011,37.3,12.3,1.7231503579952268,21.02316110969712,2
80467,32.6,14.9,2.229268292682927,40.062434963579605,2
74089,50.2,14.2,1.8265060240963855,28.928781636256616,5
28778,47.8,37.8,3.133136094674556,35.61461794019933,5
44375,33.5,22.6,2.7413249211356465,22.199413489736074,4
69932,36.2,25.6,3.3249370277078087,18.666378938282257,8
52477,41.0,27.3,1.555944055944056,15.820543093270366,3
47667,28.8,24.4,1.9381818181818182,22.708674304418984,2
41657,50.3,6.9,0.5326876513317191,57.33157199471599,2
77957,35.5,41.1,2.7889908256880735,37.17001055966209,2
83476,31.3,15.3,1.8780487804878048,81.66666666666667,7
71429,32.5,13.6,1.3350785340314135,38.671875,2
53135,34.3,14.2,3.4897119341563787,52.80272530195107,2
28585,32.9,34.9,7.6521739130434785,19.4163332548835,6
59412,32.1,22.4,1.292191435768262,26.52751423149905,1
66557,31.3,15.4,0.9850746268656716,34.57259158751697,2
50625,37.8,17.4,2.7896551724137932,56.92761218473632,3
65257,30.6,15.7,1.8836206896551724,80.54552747693542,2
62273,37.2,22.7,0.9947780678851175,71.58562367864694,2
64167,36.7,16.5,1.3723076923076922,68.60367892976589,1
73566,36.0,9.8,1.773224043715847,64.66706658668267,4
56970,35.6,18.0,1.9497041420118344,91.68583634571146,4
55938,35.6,8.2,1.674641148325359,87.40987243483083,4
87180,32.4,9.2,2.5708955223880596,75.5625,1
62237,32.3,19.1,2.577358490566038,88.28590337524818,5
63454,36.7,15.2,2.542299349240781,86.88694929343308,5
56599,26.9,25.4,3.657992565055762,63.98313206823845,4
39021,38.2,37.9,2.775,65.70203644158627,3
85250,33.0,19.1,2.1763085399449036,61.28550074738415,2
69365,35.1,24.4,2.149789029535865,36.11516034985422,3
50563,35.2,25.5,4.320707070707071,54.00910364145659,9
39940,33.1,42.9,2.5552147239263805,61.931965723188775,10
43546,34.9,19.8,1.8839285714285714,54.86257928118393,4
114153,37.2,11.3,0.34577114427860695,63.65432098765432,1
57313,35.1,19.5,0.8743455497382199,28.805576488319517,1
57055,30.9,21.3,6.706840390879479,6.722222222222218,8
51157,13.0,48.6,2.169576059850374,97.30101608806096,4
224808,43.2,3.2,0.3403441682600382,82.15438802465512,3
34710,47.4,28.3,2.712514092446449,82.37394657906013,1
25655,51.2,39.5,21.375,92.80997116547299,3
184730,29.4,5.0,5.378272251308901,95.46921835370071,3
28607,52.0,31.2,70.55,99.81636634913347,1
222167,31.5,8.0,3.2146341463414636,91.72149122807018,2
91154,48.0,17.3,0.7683257918552037,97.11330286264132,1
46615,42.6,28.8,10.10897435897436,92.39196591600731,3
119293,43.3,7.5,0.8062057702776265,92.70819841989379,1
160466,28.7,9.1,8.315909090909091,97.76179983764351,6
46860,44.7,10.6,2.985294117647059,98.17357512953367,1
74485,36.3,13.2,9.049019607843137,94.17098445595855,3
35700,37.5,27.5,8.269938650306749,80.334914048607,3
35625,42.0,34.8,14.263565891472869,84.01567944250871,1
71907,35.8,17.3,3.1205357142857144,92.04295154185023,1
52305,43.0,24.2,4.815985130111524,94.68887492143307,1
11406,36.2,79.7,inf,72.59658580413297,1
90222,29.8,10.2,11.351648351648352,90.89968976215098,9
68382,34.7,27.7,13.610169491525424,93.40300457217505,1
190769,24.0,12.9,2.8421052631578947,88.30146231721034,3
88070,39.8,17.4,3.8832271762208066,97.2484381230892,6
109148,31.2,20.5,6.392504930966469,96.05837219798406,4
55714,40.8,17.2,5.54954954954955,93.0659415363698,1
246250,40.6,4.3,1.9001584786053882,98.87573964497042,1
68647,31.4,22.2,10.28433734939759,90.62080741553848,5
122383,33.7,12.1,7.48051948051948,98.48434925864909,1
100096,37.2,11.3,20.326797385620914,97.90100694936889,1
163750,20.8,12.0,1.4180967238689548,93.30535952698837,1
148750,37.0,6.1,2.6926829268292685,100.0,3
173239,32.5,8.6,0.7454545454545455,95.71183533447685,4
141731,42.6,7.1,2.3387755102040817,99.19037705297248,2
194750,40.4,5.2,1.0660165041260314,98.50776778413737,1
193958,34.8,9.8,0.6157965194109772,95.74808184143222,1
190408,34.8,16.0,2.220168067226891,94.50571485863244,1
138854,36.2,11.3,2.479750778816199,97.23670490093848,1
236250,35.4,4.1,1.5008460236886634,99.32363882313156,2
186191,32.7,11.2,9.777272727272727,92.3294784045315,1
172687,40.7,4.5,1.1974900924702774,98.70667356440765,1
118201,34.0,15.8,2.2520568436798802,91.880740050579,3
118698,31.0,7.8,9.632867132867133,96.58344283837057,5
126995,34.3,7.1,1.904884318766067,91.5884631941455,2
120964,34.6,3.2,5.407843137254902,96.73306772908367,3
146051,31.6,11.4,2.3919449901768175,89.88300068823125,1
143183,31.6,8.9,8.089795918367347,92.69893355209187,1
173615,38.9,6.5,1.5009451795841209,94.29429429429429,2
139577,32.0,6.9,4.2368421052631575,96.19047619047619,1
146964,40.7,8.9,4.667731629392971,97.27256730600035,2
161094,39.7,6.7,2.2961876832844577,99.36908517350159,2
149915,34.3,3.9,2.958128078817734,98.72547933059957,1
156265,42.4,5.3,1.712347354138399,97.9966862479289,1
222273,38.0,6.8,1.2208883553421368,94.02985074626866,1
70986,42.3,17.8,5.202857142857143,91.96945760926803,2
188867,37.5,18.6,2.3342440801457194,89.52509768560265,2
166734,37.3,2.9,3.8548387096774195,98.3983286908078,2
94441,50.6,14.3,1.2216411906677394,93.37624584717608,2
176944,30.3,8.3,2.363408521303258,93.90736711221635,3
124433,37.6,10.6,2.3131235610130467,98.7678659438147,1
97242,33.1,20.1,346.6666666666667,84.70394736842105,1
91157,68.1,13.2,1.8070175438596492,96.70781893004116,1
103838,34.8,8.2,19.59722222222222,92.03172205438067,1
181333,48.2,4.6,1.231111111111111,97.97570850202429,1
224898,57.3,2.3,0.3623853211009174,99.14471897909313,1
131171,64.0,8.6,1.2895833333333333,100.0,1
160111,46.2,3.9,0.5879396984924623,98.66737739872067,2
146042,33.1,42.4,2.9545454545454546,75.71428571428571,1
163371,35.0,2.7,4.693198263386397,95.91948514309188,2
102297,33.7,13.8,7.743034055727554,95.10104102878138,3
82500,56.2,59.9,1.0909090909090908,45.98540145985402,4
145521,33.0,15.4,7.56,88.80575539568345,2
15971,65.1,46.2,inf,56.25,1
56935,36.1,30.3,27.27777777777778,94.64222770532253,3
