GEOID,NAME,B01002_001_estimate,B01003_001_estimate,B02001_001_estimate,B02001_003_estimate,med_inc_estimate,B25003_002_estimate,B25003_003_estimate,S1701_C03_001_estimate,B01002_001_moe,B01003_001_moe,B02001_001_moe,B02001_003_moe,med_inc_moe,B25003_002_moe,B25003_003_moe,S1701_C03_001_moe
36081079701,Census Tract 797.01; Queens County; New York,51.7,6245,6245,128,53040,632,2293,21.9,4.6,1119,1119,83,6117,159,521,8.7
36081079702,Census Tract 797.02; Queens County; New York,42,3635,3635,13,62070,418,1083,29.1,5.8,806,806,25,29685,127,367,11
36081079900,Census Tract 799; Queens County; New York,39.1,3185,3185,1,48750,354,744,36.3,10.5,624,624,2,12590,85,269,12
36081080301,Census Tract 803.01; Queens County; New York,35.4,3770,3770,45,54528,461,631,11.3,3.4,782,782,51,8665,115,149,5.5
36081080302,Census Tract 803.02; Queens County; New York,42,4114,4114,4,91902,571,402,1.9,14.8,858,858,4,26693,125,122,2
36081080900,Census Tract 809; Queens County; New York,36.9,8110,8110,499,60014,1957,666,10.7,4,1065,1065,236,22215,339,244,6.2
36081081400,Census Tract 814; Queens County; New York,40.3,4693,4693,1733,136667,801,207,15.1,4.1,830,830,530,37226,147,104,10.1
36081081800,Census Tract 818; Queens County; New York,32.8,4084,4084,1208,96773,692,357,10.6,5,739,739,468,33548,142,139,7.3
36081083700,Census Tract 837; Queens County; New York,43.5,4914,4914,88,58386,931,624,13.4,6.6,716,716,98,16789,232,179,6.1
36081083800,Census Tract 838; Queens County; New York,40.2,5838,5838,502,103254,1097,500,4.9,3.5,852,852,281,20533,182,230,3.4
36081084000,Census Tract 840; Queens County; New York,44.3,7207,7207,952,102304,1579,426,10,5,986,986,440,11335,248,159,7.2
36081084500,Census Tract 845; Queens County; New York,53.5,4988,4988,587,32529,209,1832,28,11.5,865,865,352,14161,98,265,12.2
36081084601,Census Tract 846.01; Queens County; New York,43.5,2799,2799,173,89107,623,171,4.4,4,393,393,101,26116,77,55,2.8
36081084602,Census Tract 846.02; Queens County; New York,29.8,1276,1276,322,79707,139,72,13.5,7.9,489,489,112,9533,50,70,7.7
36081084901,Census Tract 849.01; Queens County; New York,47.5,2816,2816,0,60583,99,926,18.9,4.5,828,828,13,28659,98,236,14.9
36081084902,Census Tract 849.02; Queens County; New York,46.1,4000,4000,170,57675,136,1153,30.3,7.6,812,812,198,19483,57,161,12.2
36081085300,Census Tract 853; Queens County; New York,49.8,5340,5340,88,35737,980,1521,15.9,8.8,810,810,141,20166,487,439,9.3
36081085500,Census Tract 855; Queens County; New York,47.2,6282,6282,157,41315,148,2475,15.9,2.8,1025,1025,145,9989,101,260,6.9
36081085700,Census Tract 857; Queens County; New York,49.9,5324,5324,94,56078,497,1353,17.8,5.4,732,732,74,8584,137,263,7.3
36081085900,Census Tract 859; Queens County; New York,51.5,5530,5530,7,56388,1055,1240,17.9,2.1,1010,1010,7,6996,423,284,7.2
36081086100,Census Tract 861; Queens County; New York,54.8,2219,2219,132,41146,322,479,30.5,5.5,425,425,107,16264,73,89,12
36081086300,Census Tract 863; Queens County; New York,43.5,6747,6747,359,51071,412,1800,24.2,5.1,1230,1230,513,15825,185,312,10.4
36081086400,Census Tract 864; Queens County; New York,40.2,2712,2712,165,131111,500,248,15.6,7.3,393,393,129,25125,93,81,10.7
36081086500,Census Tract 865; Queens County; New York,49.1,4729,4729,95,51397,447,1844,15.3,5,685,685,78,25729,182,266,5.7
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10,625,625,204,15522,133,244,8.1
36081088400,Census Tract 884; Queens County; New York,48.3,9257,9257,343,102727,2419,895,6.6,9.1,1410,1410,397,27337,499,205,4.2
36081088902,Census Tract 889.02; Queens County; New York,48.2,5393,5393,237,39599,807,1567,21.7,9.2,917,917,239,26432,280,350,9.3
36081088903,Census Tract 889.03; Queens County; New York,52,4922,4922,56,57454,1469,165,19.8,9,949,949,13,17950,225,152,14.1
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6
36081090700,Census Tract 907; Queens County; New York,44.3,1410,1410,0,85750,381,168,23.8,12.4,265,265,13,60808,160,61,16
36081091603,Census Tract 916.03; Queens County; New York,50.1,3946,3946,9,134563,1485,48,3.9,5.4,855,855,15,26046,239,54,3.7
36081091900,Census Tract 919; Queens County; New York,50.3,5586,5586,295,101895,965,810,9.4,5.2,1047,1047,157,27220,327,184,4.8
36081092200,Census Tract 922; Queens County; New York,46.7,2173,2173,0,153971,710,112,4.6,7.9,343,343,13,22751,85,55,2.9
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11
36081092800,Census Tract 928; Queens County; New York,44.5,3503,3503,0,151335,1001,172,4.3,10,720,720,13,15423,164,103,3.7
36081092900,Census Tract 929; Queens County; New York,37,7942,7942,27,100063,1174,1120,2.6,5.1,1363,1363,41,40617,294,309,2.3
36081093401,Census Tract 934.01; Queens County; New York,41.3,4123,4123,51,110875,880,587,12.9,5.7,816,816,78,20513,148,122,5.8
36081093402,Census Tract 934.02; Queens County; New York,40.6,4105,4105,243,110625,846,662,12.6,9.8,1006,1006,103,28720,214,152,6.7
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7
36081093900,Census Tract 939; Queens County; New York,32.8,6573,6573,214,91683,953,926,7.9,4.4,1045,1045,223,11183,174,200,5.8
36081094201,Census Tract 942.01; Queens County; New York,41.1,3603,3603,1264,76373,294,1056,22.1,5.5,548,548,386,17989,105,195,12.5
36081094202,Census Tract 942.02; Queens County; New York,33.9,5894,5894,2090,54637,841,1234,26.6,2.4,694,694,526,17643,196,219,9.2
36081094203,Census Tract 942.03; Queens County; New York,54.2,6200,6200,1130,67038,1061,1861,11.8,4.5,970,970,498,17985,341,356,6.3
36081094500,Census Tract 945; Queens County; New York,48.9,4044,4044,4,70729,937,371,10.1,10.4,598,598,8,13227,120,134,8.6
36081094700,Census Tract 947; Queens County; New York,34.2,2421,2421,2,84375,338,402,12.2,3.4,535,535,8,24564,82,116,6.8
36081095400,Census Tract 954; Queens County; New York,34.6,6950,6950,3612,82694,952,953,13.6,2.6,928,928,840,11430,205,204,7.9
36081096400,Census Tract 964; Queens County; New York,40.4,7413,7413,4447,104737,1455,837,15,6.7,894,894,807,22688,306,310,5.9
36081097202,Census Tract 972.02; Queens County; New York,25.3,3336,3336,2790,27115,0,1204,44.2,5,725,725,750,9999,13,120,13.9
36081097204,Census Tract 972.04; Queens County; New York,43.7,4218,4218,2852,73207,397,865,9.1,3.3,877,877,732,4618,147,223,4.3
36081097205,Census Tract 972.05; Queens County; New York,23.7,3483,3483,2050,23638,0,1237,54.6,5.6,595,595,384,8171,13,136,9.8
36081097206,Census Tract 972.06; Queens County; New York,36.4,2768,2768,1669,45748,159,1152,40.3,14.7,794,794,576,25730,122,358,17.6
36081097300,Census Tract 973; Queens County; New York,49.1,2310,2310,13,113826,681,106,6.5,5.4,356,356,20,16269,81,61,5.3
36081098100,Census Tract 981; Queens County; New York,46.9,2376,2376,0,102857,668,154,10.6,3.7,297,297,13,25707,71,62,6.3
36081098700,Census Tract 987; Queens County; New York,47.8,2636,2636,53,98269,652,326,10.7,4.8,326,326,68,28052,106,90,4.6
36081099100,Census Tract 991; Queens County; New York,54.1,7093,7093,0,109250,2482,343,6,8.7,1148,1148,19,17825,267,182,5.3
36081099200,Census Tract 992; Queens County; New York,36.6,4518,4518,2179,33727,370,1231,40.1,4,636,636,535,2705,111,197,12.7
36081099701,Census Tract 997.01; Queens County; New York,48.3,2804,2804,12,116607,1061,65,6.8,6.3,386,386,18,20360,127,62,5.5
36081099703,Census Tract 997.03; Queens County; New York,46.8,3999,3999,92,109000,1117,637,5.7,3.1,509,509,58,18618,144,183,3.7
36081099704,Census Tract 997.04; Queens County; New York,54.9,7316,7316,121,92141,2623,1103,6.7,6.4,1500,1500,99,4763,398,283,3.5
36081099705,Census Tract 997.05; Queens County; New York,49.9,2522,2522,8,139844,899,184,6.1,4,661,661,14,29192,224,100,3.7
36081099801,Census Tract 998.01; Queens County; New York,41.8,9129,9129,5181,69621,689,1976,14.5,6.1,1639,1639,1076,7155,209,376,7.7
36081099802,Census Tract 998.02; Queens County; New York,39.5,6111,6111,3714,46645,194,2591,22.3,11.9,1068,1068,1220,17528,161,174,9.2
36081100801,Census Tract 1008.01; Queens County; New York,41.2,3184,3184,1327,140521,532,182,8,6,750,750,647,20007,103,78,4.4
36081100803,Census Tract 1008.03; Queens County; New York,31.3,4008,4008,1812,47271,618,533,14.8,7.5,877,877,616,17266,209,169,7.4
36081100804,Census Tract 1008.04; Queens County; New York,29.5,5511,5511,3704,118220,767,696,5.6,6.8,1034,1034,1021,34318,169,249,5.2
36081101002,Census Tract 1010.02; Queens County; New York,23,5916,5916,469,53222,758,1029,13.7,6.1,1254,1254,190,38225,303,148,7.3
36081101003,Census Tract 1010.03; Queens County; New York,38.5,4019,4019,797,68707,128,940,17.5,8.3,1181,1181,416,58056,85,350,8.3
36081101004,Census Tract 1010.04; Queens County; New York,41,6916,6916,2711,41429,683,1753,20.4,10,1103,1103,735,17703,217,329,10.5
36081101700,Census Tract 1017; Queens County; New York,46.4,6877,6877,19,112790,2230,197,6.5,3.4,984,984,25,17095,277,111,4.2
36081102900,Census Tract 1029; Queens County; New York,49.2,3647,3647,41,86114,830,715,7.5,5.9,615,615,25,24551,139,289,5.1
36081103201,Census Tract 1032.01; Queens County; New York,26.2,7470,7470,3627,61229,365,1519,27.8,1.5,1162,1162,981,23416,153,217,8.4
36081103202,Census Tract 1032.02; Queens County; New York,26.9,8163,8163,1451,85561,635,1498,9.7,2,1615,1615,600,17395,191,371,4.9
36081103300,Census Tract 1033; Queens County; New York,48.8,4654,4654,126,97227,958,553,8.1,2.9,679,679,120,15290,175,140,5.2
36081103900,Census Tract 1039; Queens County; New York,38.8,7099,7099,0,75957,1330,1121,6.6,5.7,972,972,19,9471,313,258,3.6
36081104700,Census Tract 1047; Queens County; New York,50.8,7021,7021,4,69559,1637,1161,11.1,3,1139,1139,4,23639,296,412,7.3
36081105900,Census Tract 1059; Queens County; New York,45.3,4072,4072,16,103125,1288,61,6.1,4.6,731,731,25,44054,233,39,5.5
36081107201,Census Tract 1072.01; Queens County; New York,49.2,2293,2293,69,103333,691,207,9.1,3.5,457,457,61,30900,130,87,6.5
36081108500,Census Tract 1085; Queens County; New York,53.4,2616,2616,48,68859,687,340,3.5,11,416,416,43,19136,195,78,2.6
36081109300,Census Tract 1093; Queens County; New York,49.2,2987,2987,21,137429,934,55,9.5,7.8,572,572,15,48906,125,31,6.7
36081109700,Census Tract 1097; Queens County; New York,45.2,1752,1752,12,121250,434,230,2.1,5.9,287,287,16,16248,104,84,1.8
36081109900,Census Tract 1099; Queens County; New York,42,3292,3292,9,100176,940,343,4.7,6,563,563,5,16156,223,90,2.8
36081111300,Census Tract 1113; Queens County; New York,41.9,2499,2499,8,112227,568,213,9.6,3.5,452,452,4,23665,100,94,7.8
36081112300,Census Tract 1123; Queens County; New York,33.9,2234,2234,64,97917,185,545,10,3,307,307,71,19601,59,92,6.7
36081112900,Census Tract 1129; Queens County; New York,47.7,2435,2435,13,95521,571,257,2.4,2.7,423,423,19,13415,110,86,1.6
36081113300,Census Tract 1133; Queens County; New York,40.8,1303,1303,0,115313,474,135,4.8,8.1,290,290,13,32922,146,60,3.5
36081113900,Census Tract 1139; Queens County; New York,40.1,4048,4048,96,87687,696,822,12.6,1.6,488,488,90,21314,172,214,6.8
36081114100,Census Tract 1141; Queens County; New York,52.3,2451,2451,0,130000,738,132,3.3,8,304,304,13,25709,136,56,2.3
36081114700,Census Tract 1147; Queens County; New York,41.1,2051,2051,0,96731,469,151,3.5,7,338,338,13,18583,102,77,3
36081115100,Census Tract 1151; Queens County; New York,53.4,950,950,0,94643,322,42,4.1,4.8,159,159,13,32796,47,17,2.9
36081115500,Census Tract 1155; Queens County; New York,47.3,2114,2114,0,83182,308,416,14.3,5,353,353,13,26136,98,109,5.9
36081115700,Census Tract 1157; Queens County; New York,41.9,3173,3173,119,59286,487,681,17.5,5.5,627,627,163,9134,111,166,7.8
36081115900,Census Tract 1159; Queens County; New York,47.8,4271,4271,50,60354,688,1021,13.4,4.9,571,571,52,22214,244,222,6
36081116100,Census Tract 1161; Queens County; New York,46.6,3923,3923,135,48993,420,919,24.9,12.1,732,732,71,20384,124,181,10.5
36081116301,Census Tract 1163.01; Queens County; New York,45,4574,4574,195,35545,259,1424,22.2,4.8,679,679,92,19347,112,369,11.9
36081116302,Census Tract 1163.02; Queens County; New York,43.5,3985,3985,144,64671,275,994,33.7,8.8,993,993,136,17554,104,252,15.4
36081116700,Census Tract 1167; Queens County; New York,39.4,1737,1737,12,55257,124,471,22.5,3.8,350,350,14,6813,57,81,10.3
36081117100,Census Tract 1171; Queens County; New York,45,2472,2472,47,74563,365,553,14.4,5.3,393,393,67,7537,80,141,5.9
36081117500,Census Tract 1175; Queens County; New York,40.2,4518,4518,63,77500,948,772,9.6,5.3,792,792,87,18939,187,167,5.1
36081118100,Census Tract 1181; Queens County; New York,42.8,1959,1959,127,88036,260,413,10.2,9.5,353,353,144,27526,58,94,9.5
36081118500,Census Tract 1185; Queens County; New York,42.7,1964,1964,24,59760,133,510,10.3,7.7,378,378,38,22407,48,107,4.8
36081118700,Census Tract 1187; Queens County; New York,50.4,2480,2480,22,64674,322,560,12.3,3.1,450,450,18,41848,103,181,7.2
36081118900,Census Tract 1189; Queens County; New York,44.1,1788,1788,0,51825,298,592,7.6,10.2,398,398,13,9817,65,371,4.3
36081119100,Census Tract 1191; Queens County; New York,49.8,2961,2961,0,41657,477,487,17.4,2.9,638,638,13,17210,120,155,8.7
36081119300,Census Tract 1193; Queens County; New York,47.2,2076,2076,0,49746,455,290,10.4,17.4,440,440,13,17459,111,88,6.1
36081119500,Census Tract 1195; Queens County; New York,47.1,1334,1334,1,109643,279,135,1.6,15.6,363,363,3,26748,55,76,2.9
36081119900,Census Tract 1199; Queens County; New York,45.3,1533,1533,4,109583,387,102,11.8,7.4,296,296,7,23462,92,50,5.8
36081120100,Census Tract 1201; Queens County; New York,48.1,1430,1430,40,69583,174,252,16.4,6.3,445,445,40,13413,76,69,8.5
36081120300,Census Tract 1203; Queens County; New York,45.5,1671,1671,33,57446,311,239,17.7,6.3,291,291,46,32173,94,133,8.7
36081120500,Census Tract 1205; Queens County; New York,46,2757,2757,44,27838,256,674,23.8,14.7,505,505,41,8478,93,90,12.6
36081120701,Census Tract 1207.01; Queens County; New York,49.9,3077,3077,25,104779,717,202,5.7,5.9,619,619,22,14453,118,57,2.8
36081121500,Census Tract 1215; Queens County; New York,40.4,4412,4412,109,95856,759,591,8.8,1.4,580,580,123,12098,122,209,4.3
36081122300,Census Tract 1223; Queens County; New York,46.6,3417,3417,60,91787,972,354,4.9,10.9,697,697,73,11212,409,144,4.1
36081122702,Census Tract 1227.02; Queens County; New York,39.2,6813,6813,2270,25275,280,2675,37.9,11,991,991,515,9703,207,266,11.5
36081122703,Census Tract 1227.03; Queens County; New York,38.1,8202,8202,1214,69417,1037,1605,7.1,4.9,1402,1402,875,26853,349,342,5.8
36081122704,Census Tract 1227.04; Queens County; New York,43.2,4704,4704,539,78250,905,993,7.8,14.7,1468,1468,583,30232,327,432,6
36081124100,Census Tract 1241; Queens County; New York,43.6,3938,3938,428,87664,971,460,13.3,5.8,737,737,335,10142,223,101,4.6
36081124700,Census Tract 1247; Queens County; New York,43.8,3667,3667,20,112824,1071,188,2.9,9.6,607,607,19,29333,377,96,1.9
36081125700,Census Tract 1257; Queens County; New York,47,3211,3211,395,80826,504,499,12.5,6.5,657,657,173,16282,190,103,5.2
36081126500,Census Tract 1265; Queens County; New York,42,2000,2000,79,141964,497,156,4.4,10,323,323,48,41712,81,97,2.9
36081126700,Census Tract 1267; Queens County; New York,20,4604,4604,709,96250,522,191,23.7,0.5,434,434,177,33325,108,91,11.3
36081127700,Census Tract 1277; Queens County; New York,52.6,3198,3198,408,140924,981,99,3.3,7.4,570,570,408,42319,126,88,2.6
36081129102,Census Tract 1291.02; Queens County; New York,39.4,3842,3842,102,132337,1161,58,5,8.2,750,750,119,13490,163,41,4.7
36081129103,Census Tract 1291.03; Queens County; New York,44.9,4444,4444,76,74500,1495,499,10.8,5.8,860,860,63,12548,193,157,6.3
36081129104,Census Tract 1291.04; Queens County; New York,42.8,4387,4387,78,100893,1303,466,5.5,6.1,533,533,77,19231,157,149,3.5
36081130100,Census Tract 1301; Queens County; New York,57.2,3898,3898,955,81452,1338,200,5.6,3.8,717,717,650,19579,178,136,3.8
36081133300,Census Tract 1333; Queens County; New York,43.3,3982,3982,52,129211,1027,408,5.3,7.1,677,677,54,6724,142,333,2.8
36081133900,Census Tract 1339; Queens County; New York,42.4,1338,1338,6,114250,417,2,9,3.1,224,224,4,24913,74,5,13.6
36081134100,Census Tract 1341; Queens County; New York,46.8,3658,3658,99,88938,714,459,6.1,10.5,510,510,137,54112,106,276,5.2
36081134701,Census Tract 1347.01; Queens County; New York,38.3,5402,5402,746,85816,141,1853,14.2,6.2,685,685,414,29386,82,180,6
36081134702,Census Tract 1347.02; Queens County; New York,37.4,4923,4923,947,83828,587,1044,10.6,6.1,860,860,495,30030,144,165,6.1
36081136700,Census Tract 1367; Queens County; New York,50,6422,6422,388,105348,1605,783,4.4,5.2,1022,1022,390,23409,251,311,2.6
36081137700,Census Tract 1377; Queens County; New York,41.5,7800,7800,495,108219,1674,933,4.6,5.4,1025,1025,571,13083,280,196,3.7
36081138501,Census Tract 1385.01; Queens County; New York,40.1,4353,4353,0,91421,648,841,9.1,3.7,616,616,13,22334,116,244,6.1
36081139900,Census Tract 1399; Queens County; New York,47.7,1568,1568,0,128750,487,74,6.6,3.1,317,317,13,29026,83,39,3.9
36081140300,Census Tract 1403; Queens County; New York,49.1,2571,2571,9,91513,713,112,9.5,6.1,413,413,11,42958,136,55,8.4
36081140901,Census Tract 1409.01; Queens County; New York,42.8,1155,1155,38,120186,262,115,2.3,7.5,551,551,37,48615,66,167,2.8
36081140902,Census Tract 1409.02; Queens County; New York,48.2,2464,2464,6,100865,537,240,9.1,5.3,303,303,4,35733,74,108,4.5
36081141700,Census Tract 1417; Queens County; New York,48.2,4877,4877,120,71303,1333,251,21.4,3.8,736,736,148,20738,208,102,12.1
36081142900,Census Tract 1429; Queens County; New York,43.7,4090,4090,0,82159,1062,301,2.2,9.4,564,564,13,26125,290,122,1.8
36081143500,Census Tract 1435; Queens County; New York,41,2380,2380,3,116900,594,120,3.8,6.1,491,491,6,23321,129,45,3.8
36081144100,Census Tract 1441; Queens County; New York,51.5,2892,2892,106,113214,982,224,11.5,6,454,454,122,13282,275,96,8.2
36081144700,Census Tract 1447; Queens County; New York,38,3605,3605,781,95069,649,356,15.3,5.3,717,717,250,25559,154,104,13.4
36081145101,Census Tract 1451.01; Queens County; New York,48.1,1178,1178,0,77734,301,106,11,11.8,241,241,13,33511,65,51,5.6
36081145102,Census Tract 1451.02; Queens County; New York,46.9,2676,2676,10,81339,617,294,7.8,5.4,436,436,11,30976,169,78,5.5
36081145900,Census Tract 1459; Queens County; New York,46.3,2773,2773,0,99612,697,260,6.6,7.6,527,527,13,23853,136,89,3.3
36081146300,Census Tract 1463; Queens County; New York,38.9,2886,2886,126,79763,563,467,4.1,13.5,653,653,132,16566,306,142,2.7
36081146700,Census Tract 1467; Queens County; New York,44.7,2835,2835,76,102385,349,1004,6.3,7.1,358,358,110,18273,199,126,2.8
36081147100,Census Tract 1471; Queens County; New York,52.6,3242,3242,23,83971,962,400,10.2,3.8,421,421,35,37651,203,121,5.6
