census_tract,med_inc_estimate,med_age_estimate,perc_poverty_estimate,perc_owners,perc_ethnic,counts
36047092400,33586,32.1,32.3,25.13255567338282,16.69880447358272,8
36047092800,82645,52.5,7.7,51.06951871657755,11.804184761152781,1
36047093000,94188,39.8,9.4,66.56282450674973,9.819967266775775,1
36047093400,86641,44.8,8.7,54.54545454545454,14.523723288663525,1
36047093800,78018,40.7,9.8,36.318407960199,13.555471412343811,1
36047094401,80064,45.4,18.2,49.56217162872154,3.5281909373919063,2
36047095000,96607,50.1,3.7,63.01229508196722,21.34540750323415,2
36047095600,98750,38.9,8.6,44.97607655502392,6.155950752393979,2
36047095800,70826,35.7,12.0,63.90114739629303,18.51962840875038,1
36047096200,84048,32.4,9.9,51.24999999999999,22.286448298008988,2
36047096400,102639,41.6,9.6,61.73285198555957,23.007623007623014,1
36047096600,67018,32.0,22.8,55.87431693989071,29.556451612903224,1
36047096800,97679,35.1,15.0,72.0,46.97867298578199,5
36047097000,64716,48.2,10.6,56.184971098265905,34.89878542510122,1
36047097400,85234,46.5,26.6,54.55861070911722,26.632615833637363,5
36047098400,112450,44.7,5.4,69.32006633499171,9.443593670239913,2
36047098600,94583,36.3,10.3,45.25025536261491,22.37048665620094,2
36047098800,75662,46.4,4.3,52.86561264822134,21.81506849315068,1
36047099000,88537,36.3,6.7,62.67748478701826,14.514218009478675,3
36047101000,62330,38.2,17.7,43.91353811149033,22.358900144717797,3
36047101200,89773,43.6,8.0,52.600472813238774,18.19811743612729,3
36047101800,93243,43.6,2.6,84.01084010840108,13.183444047010727,1
36047102200,90000,33.2,4.2,49.21465968586388,32.632430246663965,1
36047102400,76724,32.0,14.5,58.36065573770492,14.861111111111114,2
36047102801,72121,47.8,9.6,76.5625,26.72,2
36047103401,17824,27.7,44.3,0.0,27.125704484195047,1
36047105804,45000,45.5,18.3,4.1558441558441555,34.566987416728345,1
36047107001,60919,35.3,14.8,39.11620294599018,19.657483246463148,1
36047109800,66985,36.0,23.3,32.98192771084337,26.65121668597914,2
36047110400,62143,36.8,20.5,41.52843601895735,26.557570977917976,11
36047111600,85011,37.3,12.3,36.72217353198948,21.02316110969712,2
36047111800,80467,32.6,14.9,30.966767371601208,40.062434963579605,2
36047112000,74089,50.2,14.2,35.37936913895993,28.928781636256616,5
36047112200,28778,47.8,37.8,24.194702934860416,35.61461794019933,5
36047112400,44375,33.5,22.6,26.728499156829677,22.199413489736074,4
36047112600,69932,36.2,25.6,23.121723937099592,18.666378938282257,8
36047112800,52477,41.0,27.3,39.12448700410397,15.820543093270366,3
36047113200,47667,28.8,24.4,34.03465346534654,22.708674304418984,2
36047114201,41657,50.3,6.9,65.24486571879937,57.33157199471599,2
36047114400,77957,35.5,41.1,26.39225181598063,37.17001055966209,2
36047114600,83476,31.3,15.3,34.74576271186441,81.66666666666667,7
36047115000,71429,32.5,13.6,42.82511210762332,38.671875,2
36047115200,53135,34.3,14.2,22.273143904674612,52.80272530195107,2
36047115600,28585,32.9,34.9,11.557788944723619,19.4163332548835,6
36047116200,59412,32.1,22.4,43.62637362637363,26.52751423149905,1
36047116400,66557,31.3,15.4,50.37593984962406,34.57259158751697,2
36047116600,50625,37.8,17.4,26.387625113739766,56.92761218473632,3
36047116800,65257,30.6,15.7,34.67862481315397,80.54552747693542,2
36047117201,62273,37.2,22.7,50.13089005235602,71.58562367864694,2
36047117202,64167,36.7,16.5,42.153047989623865,68.60367892976589,1
36047117601,73566,36.0,9.8,36.05911330049261,64.66706658668267,4
36047117602,56970,35.6,18.0,33.90170511534604,91.68583634571146,4
36047117800,55938,35.6,8.2,37.38819320214669,87.40987243483083,4
36047118201,87180,32.4,9.2,28.00417972831766,75.5625,1
36047118202,62237,32.3,19.1,27.953586497890292,88.28590337524818,5
36047118400,63454,36.7,15.2,28.230251071647277,86.88694929343308,5
36047118800,56599,26.9,25.4,21.46847565841979,63.98313206823845,4
36047119000,39021,38.2,37.9,26.490066225165563,65.70203644158627,3
36047119200,85250,33.0,19.1,31.48308759757155,61.28550074738415,2
36047119400,69365,35.1,24.4,31.748158070997988,36.11516034985422,3
36047119600,50563,35.2,25.5,18.794494542002848,54.00910364145659,9
36047119800,39940,33.1,42.9,28.127696289905092,61.931965723188775,10
36047120000,43546,34.9,19.8,34.6749226006192,54.86257928118393,4
36047120200,114153,37.2,11.3,74.3068391866913,63.65432098765432,1
36047120801,57313,35.1,19.5,53.351955307262564,28.805576488319517,1
36047122000,57055,30.9,21.3,12.97548605240913,6.722222222222218,8
36047123700,51157,13.0,48.6,31.549960660896932,97.30101608806096,4
36047152200,224808,43.2,3.2,74.6077032810271,82.15438802465512,3
36061000202,34710,47.4,28.3,26.935924688733675,82.37394657906013,1
36061000600,25655,51.2,39.5,4.4692737430167595,92.80997116547299,3
36061000700,184730,29.4,5.0,15.678226964908681,95.46921835370071,3
36061000800,28607,52.0,31.2,1.397624039133473,99.81636634913347,1
36061000900,222167,31.5,8.0,23.72685185185185,91.72149122807018,2
36061001200,91154,48.0,17.3,56.550665301944726,97.11330286264132,1
36061001402,46615,42.6,28.8,9.001731102135025,92.39196591600731,3
36061001501,119293,43.3,7.5,55.36467751657626,92.70819841989379,1
36061001502,160466,28.7,9.1,10.734325445230544,97.76179983764351,6
36061001600,46860,44.7,10.6,25.092250922509223,98.17357512953367,1
36061001800,74485,36.3,13.2,9.951219512195122,94.17098445595855,3
36061002201,35700,37.5,27.5,10.787557908669756,80.334914048607,3
36061002601,35625,42.0,34.8,6.551549009649568,84.01567944250871,1
36061002602,71907,35.8,17.3,24.26868905742145,92.04295154185023,1
36061002800,52305,43.0,24.2,17.193991690635986,94.68887492143307,1
36061002901,11406,36.2,79.7,0.0,72.59658580413297,1
36061003001,90222,29.8,10.2,8.09608540925267,90.89968976215098,9
36061003002,68382,34.7,27.7,6.844547563805105,93.40300457217505,1
36061003100,190769,24.0,12.9,26.027397260273972,88.30146231721034,3
36061003200,88070,39.8,17.4,20.47826086956522,97.2484381230892,6
36061003400,109148,31.2,20.5,13.527214514407685,96.05837219798406,4
36061003601,55714,40.8,17.2,15.268225584594223,93.0659415363698,1
36061003700,246250,40.6,4.3,34.48087431693989,98.87573964497042,1
36061003800,68647,31.4,22.2,8.861840700405722,90.62080741553848,5
36061004001,122383,33.7,12.1,11.791730474732006,98.48434925864909,1
36061004100,100096,37.2,11.3,4.688936561446521,97.90100694936889,1
36061004200,163750,20.8,12.0,41.35483870967742,93.30535952698837,1
36061004700,148750,37.0,6.1,27.080581241743722,100.0,3
36061004800,173239,32.5,8.6,57.291666666666664,95.71183533447685,4
36061004900,141731,42.6,7.1,29.95110024449878,99.19037705297248,2
36061005000,194750,40.4,5.2,48.40232389251997,98.50776778413737,1
36061005200,193958,34.8,9.8,61.88898094449047,95.74808184143222,1
36061005501,190408,34.8,16.0,31.05427974947808,94.50571485863244,1
36061005502,138854,36.2,11.3,28.737690241718887,97.23670490093848,1
36061005700,236250,35.4,4.1,39.986468200270636,99.32363882313156,2
36061005800,186191,32.7,11.2,9.278785322648671,92.3294784045315,1
36061006300,172687,40.7,4.5,45.506462278328826,98.70667356440765,1
36061006400,118201,34.0,15.8,30.749770009199633,91.880740050579,3
36061006500,118698,31.0,7.8,9.404801052285434,96.58344283837057,5
36061006600,126995,34.3,7.1,34.424778761061944,91.5884631941455,2
36061006700,120964,34.6,3.2,15.605875152998777,96.73306772908367,3
36061006800,146051,31.6,11.4,29.481610194034175,89.88300068823125,1
36061007002,143183,31.6,8.9,11.001347103726987,92.69893355209187,1
36061007100,173615,38.9,6.5,39.9848828420257,94.29429429429429,2
36061007200,139577,32.0,6.9,19.09547738693467,96.19047619047619,1
36061007300,146964,40.7,8.9,17.643742953776776,97.27256730600035,2
36061007700,161094,39.7,6.7,30.338078291814945,99.36908517350159,2
36061007800,149915,34.3,3.9,25.26446795270691,98.72547933059957,1
36061008100,156265,42.4,5.3,36.86843421710855,97.9966862479289,1
36061008200,222273,38.0,6.8,45.027027027027025,94.02985074626866,1
36061008300,70986,42.3,17.8,16.121602947950255,91.96945760926803,2
36061009100,188867,37.5,18.6,29.991805517618136,89.52509768560265,2
36061009200,166734,37.3,2.9,20.59800664451827,98.3983286908078,2
36061009300,94441,50.6,14.3,45.01176896614159,93.37624584717608,2
36061009500,176944,30.3,8.3,29.731743666169898,93.90736711221635,3
36061009800,124433,37.6,10.6,30.182997451934213,98.7678659438147,1
36061010100,97242,33.1,20.1,0.28763183125599234,84.70394736842105,1
36061010200,91157,68.1,13.2,35.625,96.70781893004116,1
36061010300,103838,34.8,8.2,4.8550236008091705,92.03172205438067,1
36061010400,181333,48.2,4.6,44.820717131474105,97.97570850202429,1
36061010601,224898,57.3,2.3,73.4006734006734,99.14471897909313,1
36061010802,131171,64.0,8.6,43.67606915377616,100.0,1
36061010803,160111,46.2,3.9,62.9746835443038,98.66737739872067,2
36061010900,146042,33.1,42.4,25.287356321839084,75.71428571428571,1
36061011000,163371,35.0,2.7,17.564819522114895,95.91948514309188,2
36061011100,102297,33.7,13.8,11.437677053824363,95.10104102878138,3
36061011300,82500,56.2,59.9,47.82608695652174,45.98540145985402,4
36061011500,145521,33.0,15.4,11.682242990654206,88.80575539568345,2
36061011900,15971,65.1,46.2,0.0,56.25,1
36061012101,56935,36.1,30.3,3.536345776031434,94.64222770532253,3
36061012400,140250,37.3,4.1,21.654749744637385,98.94158355383676,2
36061012601,104460,46.1,3.3,58.979155531801176,100.0,1
36061012700,145488,36.5,12.0,24.671734623358674,98.15284827975184,5
36061012901,117622,36.4,4.4,12.744882236407658,96.26826029216467,1
36061012902,100991,39.5,8.2,19.440124416796266,89.57446808510639,1
36061013100,107018,40.5,8.8,12.271805273833673,93.70444002650761,1
36061013203,114304,35.6,24.0,32.04819277108434,100.0,1
36061013300,111223,36.2,14.3,20.02560819462228,97.55710659898476,2
36061013400,140883,36.2,10.1,30.94715515785919,96.23254588565908,2
36061013604,159876,38.2,7.0,24.228877961555657,98.48617176128093,1
36061013700,189541,48.2,8.8,39.19156414762742,93.69099355612168,2
36061013800,134167,41.6,5.3,38.217479088549176,98.40168407921409,1
36061014000,158780,45.8,4.2,53.6239103362391,99.19861092560438,1
36061014402,141232,46.2,5.2,35.26881720430107,92.64313260160189,2
36061014601,140150,35.6,10.5,6.527777777777779,97.59784075573549,3
36061014602,124125,43.8,7.9,22.18416280475519,99.43080754180006,2
36061015200,124571,38.2,21.2,19.409761634506243,85.94862665310275,2
36061015801,159712,44.5,7.2,41.9528340918494,99.16309450908348,1
36061015802,92303,31.3,9.9,2.8242677824267783,95.279307631786,1
36061015900,170496,50.9,6.5,52.28297080148931,96.8128817323709,1
36061016002,104146,37.9,6.1,33.77265238879736,98.55384615384615,1
36061016400,24789,39.2,42.0,0.05733944954128441,75.90222677245968,1
36061016600,44643,36.0,31.1,9.305555555555555,88.67478025693036,3
36061016900,163500,39.2,7.5,22.37609329446064,98.01498127340824,1
36061017000,42261,39.9,26.0,13.14083677077195,80.59125964010283,8
36061017200,31068,35.4,28.9,4.730617608409987,67.34272300469483,2
36061017300,122287,42.4,6.3,22.157092614302464,96.25520110957004,1
36061017700,103065,39.5,14.9,50.357142857142854,95.14878958951296,1
36061017800,40978,32.9,35.8,7.735655737704918,76.4873765093304,1
36061017900,158109,40.3,6.4,35.82972911450034,99.57801667838842,3
36061018000,26321,36.8,38.8,6.685953069752491,70.07173601147775,2
36061018200,36696,36.5,30.1,3.225806451612903,58.56119315689428,2
36061018400,34279,37.8,31.2,11.828908554572273,57.05521472392638,6
36061018700,135716,38.9,8.5,31.74910196186792,88.62031234457376,1
36061018800,41288,34.8,33.5,3.68725011106175,67.07205139972466,5
36061018900,37641,39.9,36.0,13.119285562406974,78.88799355358583,3
36061019100,135934,46.0,8.9,44.381625441696116,87.28465955701394,1
36061019300,72865,32.4,17.8,15.84089323098395,83.8933733808898,2
36061019400,36458,35.5,32.8,7.493540051679587,71.81177191906805,1
36061019500,113379,43.1,13.1,35.02084574151281,84.22575976845152,1
36061019600,21967,40.2,36.9,0.0,65.85134172405604,4
36061019800,96771,44.1,7.2,47.79938587512794,47.317436661698956,2
36061019900,95313,29.7,21.6,38.08636222429326,93.98913164023512,1
36061020000,70150,36.3,11.5,12.5,52.67371117515209,3
36061020901,22743,36.5,37.2,2.512562814070352,56.345926800472256,2
36061021500,67206,36.2,18.3,3.6191536748329622,38.32578106367755,1
36061021600,59784,35.4,20.3,11.879321181646763,49.0101140520766,3
36061021800,42500,38.9,16.8,25.06747638326586,51.66782487838777,1
36061021900,22207,31.8,43.4,1.8231540565177755,63.88482186432406,3
36061022000,89756,36.6,15.7,16.07080874696286,58.737635421573245,1
36061022200,56705,40.0,30.4,21.652231845436376,54.44776119402985,1
36061022301,53900,33.0,16.4,8.314522197140708,79.55729166666666,1
36061022400,30667,31.4,30.3,4.088952654232425,34.92084608221365,3
36061022500,62782,42.7,20.4,20.0,71.30647130647131,2
36061022600,58596,33.7,25.0,21.85114503816794,59.22222222222222,1
36061022700,61570,38.2,27.2,19.63302752293578,55.95422808378587,2
36061022800,85050,37.9,17.2,29.282365668950593,25.2675022928768,1
36061022900,58924,36.4,27.0,9.366840731070496,77.25836329955324,1
36061023200,35438,35.5,44.6,2.019906323185012,53.13641582298298,2
36061023300,86769,34.9,16.3,13.304721030042918,77.96771130104463,2
36061023501,77222,34.1,13.8,13.598797896318557,64.57608986359989,1
36061023502,42267,37.4,29.2,6.403940886699508,28.226281673541543,2
36061023803,77070,42.7,10.2,47.65478424015009,84.05581947743468,1
36061023900,45036,34.2,12.8,9.40099833610649,69.4915254237288,1
36061024200,31691,29.1,28.5,1.1911207363291825,53.47786811201445,1
36061024500,51190,36.4,27.2,2.800810761009766,85.17553572591676,2
36061025300,67045,36.8,18.4,3.186046511627907,93.99160398810565,2
36061025900,76047,36.4,14.1,37.6940133037694,58.48653270628474,1
36061026100,49248,35.2,28.3,3.4525894420815613,92.11349069876505,1
36061026300,56754,32.9,26.6,1.7666666666666668,95.8890261709536,2
36061026500,98086,39.8,7.4,21.516321516321515,88.86210221793635,1
36061026900,65743,39.9,10.4,8.387590961317501,94.99388141061297,2
36061027100,81890,38.2,15.7,12.234548335974644,87.31468197034911,1
36061027900,57671,37.4,16.1,10.779398359161348,97.37865876250463,1
36061028300,67417,46.5,17.9,25.61267184698147,93.98187311178248,1
36061028500,47148,34.8,23.5,0.0,92.30036891586339,2
36061028700,77648,43.6,13.2,3.616636528028933,95.11661807580175,1
36061029100,55231,35.0,16.5,5.336875150929727,89.82201052895462,2
36061029300,43866,34.6,24.6,0.9250398724082934,90.03311612007265,2
36061029900,29038,44.0,26.0,0.5249343832020997,72.12296374146085,1
36061030900,44498,31.6,30.0,5.654610290371879,75.68105163019978,6
36081000200,72200,41.7,14.5,51.551312649164686,91.26517822169995,3
36081000400,78454,37.2,7.6,51.92644483362522,94.91346559729844,2
36081000600,75074,37.4,16.7,41.69184290030212,93.05912596401028,3
36081000701,145922,34.7,3.5,42.34363767074048,93.58934654691855,6
36081000702,125114,35.3,5.3,19.334975369458128,93.18308291597106,7
36081000800,103671,36.8,7.9,70.74973600844773,84.46601941747574,1
36081001000,88250,35.9,11.7,46.05385329619313,95.54073765367785,1
36081001200,74870,39.2,3.6,32.79352226720648,97.27819942423449,5
36081001600,76250,52.6,8.1,60.677083333333336,94.74541751527494,1
36081001800,100000,39.4,14.6,50.34246575342466,99.21581997954313,2
36081001901,170078,33.7,0.0,21.503759398496243,76.62551440329219,1
36081001902,157877,31.3,10.6,20.641562064156208,97.9047242538051,3
36081001903,154432,32.7,8.4,11.64274322169059,96.54919236417034,1
36081002000,87833,42.7,12.4,49.7787610619469,99.50093574547722,2
36081002200,78018,37.3,14.9,36.42960812772134,96.98292973402144,1
36081002500,21667,46.1,32.3,0.796950796950797,61.86055698202646,1
36081002600,123281,43.2,13.1,67.80415430267063,94.01840490797547,2
36081002800,87899,39.6,7.2,41.367221735319895,95.61981105067278,2
36081003000,84750,41.5,8.7,68.48341232227489,95.9795788130185,1
36081003100,95556,34.9,22.7,14.909638554216867,95.20400858983537,6
36081003301,154420,31.6,6.0,10.096463022508038,95.40229885057472,2
36081003302,53417,34.4,27.0,27.89598108747045,93.16239316239316,5
36081003400,79728,40.3,16.0,59.888579387186624,89.33177022274326,4
36081003800,85859,32.7,11.7,35.43191800878478,88.94192521877487,2
36081003900,53468,33.7,22.7,12.24105461393597,90.25069637883009,1
36081004001,82176,39.7,15.0,43.2348367029549,94.46675591253904,3
36081004002,46552,50.7,21.9,58.90151515151515,93.14320388349515,3
36081004200,92677,36.1,14.6,56.23242736644799,94.8563794255177,1
36081004401,73182,35.0,14.0,49.81684981684982,95.0,2
36081004500,76688,50.6,8.7,77.0997375328084,97.82214156079854,2
36081004700,56758,34.8,20.1,8.629164391043146,69.9074074074074,3
36081005100,79155,36.2,8.4,11.196911196911197,95.31843104175454,5
36081005300,112258,36.5,8.3,20.93311312964492,97.51371115173674,9
36081005400,79865,40.7,7.9,62.40601503759399,89.96246123714705,8
36081005500,132500,33.6,7.8,10.669456066945607,98.76352395672335,1
36081005700,94884,33.4,17.0,5.915178571428571,98.30258302583026,4
36081005800,91075,34.4,4.0,56.865747830525784,89.84850851163517,8
36081005900,88099,32.9,10.0,17.75644871025795,99.01986754966887,7
36081006100,111923,34.5,5.5,5.14820592823713,98.00494014820444,3
36081006201,71699,49.5,5.4,88.94618111504995,90.8688245315162,1
36081006202,72061,39.6,10.0,50.44843049327354,93.71215649743829,2
36081006300,114783,36.5,7.9,19.23509561304837,98.0392156862745,9
36081006501,102375,36.2,10.3,7.084123972169514,96.35193133047211,2
36081006502,81556,35.0,20.9,16.996507566938302,99.9720514253773,4
36081006900,117167,36.1,10.4,16.70353982300885,97.226173541963,5
36081007100,114917,35.9,11.1,8.802588996763754,94.80848369737258,6
36081007300,112500,37.3,10.7,10.505050505050505,97.84555120313374,2
36081007700,118125,33.8,15.8,12.338425381903642,98.84393063583815,3
36081007900,109598,34.4,18.6,35.0207468879668,98.61538461538461,2
36081008100,116875,36.2,3.2,19.144981412639407,93.53099730458221,1
36081008300,89500,37.5,13.5,10.42128603104213,93.02736098852604,2
36081008500,103625,33.1,18.4,11.72069825436409,97.79353821907013,8
36081008600,66875,39.9,11.7,60.3537981269511,100.0,4
36081008800,113891,38.3,9.5,58.39727195225917,90.66813914964108,3
36081009100,94881,37.9,9.6,45.770065075921906,95.8077709611452,1
36081009400,89792,33.2,17.1,47.01195219123506,86.05025773195875,2
36081009600,105156,44.7,11.6,81.36094674556213,83.04425837320575,1
36081009700,117500,35.8,7.9,30.421313506815366,99.44471269917914,5
36081009800,78875,39.5,12.7,39.88095238095239,88.20269200316706,4
36081010000,112390,50.6,10.9,74.8639825897715,97.24031007751938,2
36081010100,105063,36.4,3.9,34.565434565434565,92.54088552054249,2
36081010200,99265,41.1,12.7,65.14619883040935,88.88888888888889,2
36081010300,76118,35.6,13.3,24.67122567069963,97.11962833914053,3
36081010400,81552,43.8,11.1,65.26104417670683,68.55345911949686,1
36081010500,61589,38.5,19.0,12.82051282051282,89.33885854209832,1
36081010600,112083,44.7,11.9,68.90308839190628,92.38563983786914,2
36081010800,88224,35.8,12.6,60.993788819875775,93.3312061263561,1
36081011000,81563,42.8,15.8,47.16981132075472,90.43229497774952,1
36081011100,97465,36.5,9.3,29.723320158102766,100.0,3
36081011200,64741,41.0,16.6,51.50421179302046,97.06582077716098,1
36081011300,94300,35.1,10.4,22.039473684210524,95.74563367666816,5
36081011400,107670,29.7,10.5,44.3609022556391,97.10564399421129,1
36081011500,106458,34.0,9.8,18.80907372400756,92.00502302218501,8
36081011600,66250,43.3,15.6,51.050080775444265,96.50613786591123,3
36081011700,114797,32.4,11.5,20.135052179251076,97.28564180618974,5
36081011800,81628,34.7,11.5,43.665158371040725,94.3029016277424,1
36081011900,76889,35.3,9.2,16.569767441860463,98.73497786211259,3
36081012000,93763,36.9,11.1,45.69343065693431,78.51024208566109,1
36081012100,97500,35.6,11.0,47.94520547945205,97.35849056603773,3
36081012200,89063,40.4,13.4,58.16733067729084,92.77251184834124,5
36081012301,115735,38.0,4.5,42.25806451612903,92.33987769552623,1
36081012400,84219,35.7,7.9,41.8041804180418,73.5320961362945,2
36081012500,94250,37.8,3.7,12.371134020618557,94.18938307030129,1
36081012601,75135,31.7,8.1,53.617571059431526,95.90622813156054,2
36081012602,78537,42.6,11.2,46.3768115942029,97.51020408163265,3
36081012800,96755,36.8,6.4,53.20855614973262,92.71395528141866,3
36081013000,71719,48.0,4.6,45.33527696793003,86.87278256462241,1
36081013200,76250,39.2,14.4,35.28528528528528,92.91891891891892,1
36081013400,79722,50.3,11.0,37.393526405451446,86.74478213108752,1
36081013600,79968,37.2,4.5,34.22222222222222,92.98158287705326,2
36081013700,113708,33.7,3.5,25.562130177514792,100.0,4
36081013800,100833,40.2,9.6,51.05189340813464,90.36981881360138,2
36081014000,109042,33.9,6.9,42.452107279693486,97.69209883247353,2
36081014100,98281,36.6,6.2,24.596774193548388,95.88377723970945,2
36081014201,58152,33.1,14.6,47.52281616688396,93.64646676452087,3
36081014202,63986,47.7,21.9,40.67796610169492,86.00337268128162,2
36081014300,84543,34.3,12.0,15.84529008109794,97.33772819472617,6
36081014400,64464,46.0,9.4,35.234215885947044,91.85905224787363,2
36081014500,78750,36.7,10.3,16.566265060240966,97.23404255319149,2
36081014700,76875,36.4,5.8,15.050651230101304,94.10575951498821,7
36081014900,64635,33.2,12.2,3.343782654127482,99.59821428571428,4
36081015100,78468,35.3,8.4,23.19201995012469,97.80994803266519,2
36081015200,80787,35.6,8.6,55.712270803949224,85.34385569334837,2
36081015300,76979,33.0,15.8,13.584905660377359,97.93641940881204,3
36081015400,89940,36.8,10.6,52.6,82.65777321703438,2
36081015500,103971,33.2,3.4,16.307277628032345,96.81174089068826,7
36081015600,78750,45.8,12.9,69.50261780104712,83.80986418870621,3
36081015700,68277,36.6,10.4,3.851444291609354,96.12229679343773,1
36081015801,92194,37.8,8.3,60.51660516605166,85.62612496785806,3
36081015802,103800,41.3,5.6,56.73575129533679,82.9443447037702,6
36081015900,85718,37.1,10.2,9.204758922980588,94.93865030674846,5
36081016100,95096,34.3,5.4,24.719101123595504,96.60392798690671,2
36081016300,40313,45.0,18.4,6.153846153846154,76.97289517869993,2
36081016600,66715,43.2,7.9,68.28844483058211,88.66004361521686,4
36081016800,111771,45.5,16.0,67.40823136818688,76.22074544929211,1
36081016900,74916,40.2,8.9,41.46525679758308,97.81450872359963,7
36081017200,79643,40.3,11.4,70.6713780918728,51.86116700201207,1
36081017400,102663,41.6,6.3,73.98601398601399,68.51923824329576,1
36081017901,66379,36.6,31.4,8.149779735682818,97.13774597495528,2
36081018000,84643,41.3,11.8,72.25274725274726,55.43933054393305,1
36081018101,81441,38.5,11.6,8.07627593942793,99.25465838509317,5
36081018102,83995,40.6,6.6,17.52988047808765,96.66100735710243,2
36081018200,81977,39.2,12.9,77.55102040816327,32.89205702647657,2
36081018300,84761,37.6,16.6,12.960609911054638,96.4555052790347,7
36081018501,80728,41.0,9.8,44.90500863557859,98.87238723872387,2
36081018502,111875,40.3,8.1,17.07920792079208,97.14100064977258,1
36081018900,81106,39.4,7.9,35.95691797845899,93.79136463914277,3
36081019000,80282,38.5,10.8,74.48107448107449,39.15638678869877,2
36081019200,91681,40.8,4.1,79.902755267423,39.874031007751945,1
36081019400,85571,40.2,9.4,80.86854460093896,53.091265947006875,1
36081019600,89808,30.7,18.0,44.67821782178218,35.48574752763235,5
36081019800,75625,39.6,6.0,40.6570841889117,52.31223351918661,4
36081019901,53958,46.6,23.3,37.1900826446281,62.68980477223427,3
36081020400,61433,35.6,16.8,26.08108108108108,74.68299081766506,1
36081020500,64583,38.7,9.5,45.94594594594595,96.8218773096822,1
36081020600,75114,40.8,10.8,47.61904761904761,84.82805124747135,2
36081020800,70417,33.1,6.7,28.615071283095723,72.14001138303927,4
36081021200,60250,35.8,27.7,21.225071225071225,89.3183415319747,7
36081021400,64643,34.8,19.1,33.887349953831944,76.19205848147533,6
36081021601,99630,40.4,4.6,57.17241379310345,88.53547710590702,5
36081021602,69178,36.7,22.2,40.89285714285714,97.46376811594203,1
36081022002,103207,36.1,11.4,47.92678371311169,81.52599217439911,3
36081023000,108646,41.0,6.9,68.26568265682657,94.97354497354497,1
36081023200,82600,42.2,8.7,36.88436830835118,86.75139611014828,1
36081023502,72000,37.3,20.1,3.6219081272084805,98.75044626918957,2
36081023600,68750,37.6,14.6,23.83025027203482,85.35011293965795,4
36081023800,68024,35.9,16.5,10.139416983523446,91.55915960191669,6
36081024000,63667,34.8,15.7,3.5471331389698735,83.68479467258602,3
36081024300,64162,42.6,6.6,65.30241018644838,98.51616322204558,5
36081024500,61439,48.1,6.2,35.31894934333959,99.39946158624974,2
36081024700,59811,37.5,16.0,23.702031602708804,95.83333333333334,1
36081024900,70676,40.4,12.2,22.069641981363414,97.98785117691725,3
36081025100,96032,43.7,7.9,46.165884194053206,99.34967483741872,4
36081025301,65667,40.4,14.4,13.442622950819672,96.97459584295612,6
36081025302,77188,35.7,13.0,17.996870109546165,99.73396393733373,1
36081025401,92121,32.0,6.7,50.58275058275058,46.5478841870824,2
36081025402,40068,35.4,23.0,18.567389255419418,57.29253284550142,4
36081025500,92426,40.0,10.8,26.65406427221172,100.0,1
36081025800,91471,35.6,15.9,72.40143369175627,34.80333730631704,4
36081025900,71750,41.2,6.1,25.0,100.0,5
36081026000,68892,29.8,6.1,27.043090638930163,31.293706293706293,2
36081026100,63750,38.6,7.7,13.835155592935239,98.6046511627907,7
36081026200,77200,39.9,17.7,67.11711711711712,39.374185136897,2
36081026300,82481,37.1,1.9,18.914027149321267,99.03993855606758,4
36081026400,72083,40.5,14.0,58.17958179581796,40.8187134502924,2
36081026501,51359,38.9,17.3,8.687782805429864,99.68061322261258,5
36081026600,26875,53.3,28.4,27.116212338593975,28.33627278071722,4
36081026700,50316,41.9,15.6,14.656616415410383,99.36353425683264,7
36081026901,61488,36.6,11.8,15.354586857514638,99.82230997038499,11
36081026902,55298,38.7,17.5,30.68893528183716,99.21372408863473,3
36081027000,111139,30.6,2.9,73.73737373737373,52.116850127011006,1
36081027101,58906,35.4,8.6,35.369239311493615,99.38884644766998,3
36081027102,71031,40.5,12.6,3.4871794871794872,98.29181494661921,2
36081027200,83816,38.9,10.6,66.6083916083916,48.298298298298306,4
36081027301,63110,33.5,27.5,17.582417582417584,100.0,5
36081027302,52404,40.8,17.9,24.035206499661477,85.23917995444191,2
36081027500,54986,39.6,23.3,43.795309168443495,95.87123862841148,3
36081027600,95893,35.1,11.4,52.77108433734939,50.15873015873016,1
36081027701,61257,39.5,11.8,26.094276094276093,99.42132818958392,4
36081027702,75702,43.9,5.8,51.80124223602485,96.58613445378151,1
36081027900,81165,41.5,7.4,25.58714462299135,97.37658309640734,1
36081028200,66071,31.3,7.4,57.401315789473685,11.301215668617736,2
36081028300,76747,43.0,12.9,30.783242258652095,94.6805702217529,4
36081028400,103664,41.1,3.1,61.885245901639344,8.934464875058934,3
36081028500,101250,43.9,8.4,51.49456521739131,96.4230471771075,1
36081028700,74543,44.2,22.7,33.3442838370565,97.68618944323933,4
36081028801,94821,31.4,3.9,55.84905660377358,14.387947269303202,2
36081028900,75547,38.0,9.9,26.713709677419356,99.56896551724138,10
36081029100,63740,45.1,13.3,35.60794044665012,98.46505551926845,1
36081029300,70452,37.1,4.1,29.396325459317584,99.75369458128078,2
36081029400,100044,39.8,7.8,49.917559769167354,26.449503207143753,9
36081029500,84972,39.1,7.8,62.61333333333333,97.36712598425197,2
36081029700,98125,34.8,8.3,44.322845417236664,99.78659837814767,2
36081030600,93537,35.5,8.7,67.47330960854092,26.506024096385538,4
